name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
fruits_vox10_nor_i01j03k06,8600,262144,2793,3.0791263873970642,9.316379655586704
fruits_vox10_nor_i01j03k07,7600,262144,1787,4.252937884722999,8.72635702294348
fruits_vox10_nor_i01j03k08,9600,262144,3605,2.662968099861304,20.862143474503025
fruits_vox10_nor_i01j03k09,7400,262144,2088,3.5440613026819925,60.320402298850574
fruits_vox10_nor_i01j04k02,6000,262144,601,9.983361064891847,nan
fruits_vox10_nor_i01j04k03,9000,262144,4305,2.0905923344947737,121.47293844367015
fruits_vox10_nor_i01j04k04,10000,262144,3879,2.577984016499098,19.151939224310276
fruits_vox10_nor_i01j04k05,9600,262144,3080,3.116883116883117,2.3863636363636362
fruits_vox10_nor_i01j04k06,7800,262144,1605,4.859813084112149,14.530841121495326
fruits_vox10_nor_i01j04k07,7000,262144,763,9.174311926605505,3.111402359108781
fruits_vox10_nor_i01j04k08,10000,262144,3391,2.9489826010026543,14.005308168681804
fruits_vox10_nor_i01j04k09,9000,262144,3825,2.3529411764705883,24.422285714285714
fruits_vox10_nor_i01j04k10,6400,262144,1578,4.055766793409379,203.75757575757575
fruits_vox10_nor_i01j05k02,6800,262144,1627,4.179471419791026,195.52735095267363
fruits_vox10_nor_i01j05k03,8400,262144,3040,2.763157894736842,27.64967105263158
fruits_vox10_nor_i01j05k08,8000,262144,2359,3.3912674862229757,167.88088172954642
fruits_vox10_nor_i01j05k09,9400,262144,3014,3.11877903118779,5.664695084642056
fruits_vox10_nor_i01j05k10,6800,262144,2272,2.992957746478873,67.68776371308017
fruits_vox10_nor_i01j06k08,7400,262144,1549,4.777275661717237,101.55713363460298
fruits_vox10_nor_i01j06k09,8600,262144,2050,4.195121951219512,1.968780487804878
fruits_vox10_nor_i01j06k10,6400,262144,776,8.24742268041237,254.56185567010309
fruits_vox10_nor_i02j01k05,6600,262144,552,11.956521739130435,9.065217391304348
fruits_vox10_nor_i02j01k06,6600,262144,535,12.336448598130842,4.411214953271028
fruits_vox10_nor_i02j02k03,7600,262144,1838,4.134929270946682,34.76877040261154
fruits_vox10_nor_i02j02k04,8800,262144,2317,3.7980146741476046,17.20457488131204
fruits_vox10_nor_i02j02k05,8800,262144,2384,3.6912751677852347,1.7541946308724832
fruits_vox10_nor_i02j02k06,8000,262144,2630,3.041825095057034,49.59809885931559
fruits_vox10_nor_i02j02k07,6000,262144,664,9.036144578313253,233.78947368421052
fruits_vox10_nor_i02j02k08,7600,262144,2277,3.3377250768555116,41.96135265700483
fruits_vox10_nor_i02j02k09,8800,262144,3985,2.208281053952321,39.059723964868255
fruits_vox10_nor_i02j02k10,6200,262144,689,8.99854862119013,242.58490566037736
fruits_vox10_nor_i02j03k02,6600,262144,2380,2.773109243697479,nan
fruits_vox10_nor_i02j03k03,9600,262144,4822,1.9908751555371216,27.396101202820407
fruits_vox10_nor_i02j03k04,6400,262144,1253,5.107741420590583,84.17956903431764
fruits_vox10_nor_i02j03k06,6600,262144,803,8.219178082191782,115.05555555555556
fruits_vox10_nor_i02j03k07,5800,262144,2169,2.6740433379437527,239.57142857142858
fruits_vox10_nor_i02j03k08,6200,262144,1352,4.585798816568047,236.55473372781066
